id,microchip,species,sex,size,potentDangerous,neighborhood
429110101000-FHMF,966000101011924,Felino,Hembra,Mediano,false,FONTIBON
447830101000-FHMF,966000101038744,Felino,Hembra,Mediano,false,FONTIBON
268830101000-CHMF,966000101038862,Canino,Hembra,Mediano,false,FONTIBON
370750101000-CMMIF,966000101057073,Canino,Macho,Miniatura,false,FONTIBON
690750101000-CHMIF,966000101057096,Canino,Hembra,Miniatura,false,FONTIBON
852750101000-CMGT,966000101057258,Canino,Macho,Grande,true,FONTIBON
173750101000-CHPF,966000101057371,Canino,Hembra,Pequeño,false,FONTIBON
673750101000-CMGF,966000101057376,Canino,Macho,Grande,false,FONTIBON
973750101000-CMPF,966000101057379,Canino,Macho,Pequeño,false,FONTIBON
883750101000-CMPF,966000101057388,Canino,Macho,Pequeño,false,FONTIBON
034750101000-CHPF,966000101057430,Canino,Hembra,Pequeño,false,FONTIBON
205750101000-CMMF,966000101057502,Canino,Macho,Mediano,false,FONTIBON
825750101000-CMGT,966000101057528,Canino,Macho,Grande,true,FONTIBON
785750101000-CMGT,966000101057587,Canino,Macho,Grande,true,FONTIBON
776750101000-CHMF,966000101057677,Canino,Hembra,Mediano,false,FONTIBON
707750101000-CMMT,966000101057707,Canino,Macho,Mediano,true,FONTIBON
177750101000-CMMF,966000101057771,Canino,Macho,Mediano,false,FONTIBON
987750101000-FMMT,966000101057789,Felino,Macho,Mediano,true,FONTIBON
249750101000-CMMF,966000101057942,Canino,Macho,Mediano,false,FONTIBON
551950101000-CHPF,966000101059155,Canino,Hembra,Pequeño,false,FONTIBON
381950101000-CHPF,966000101059183,Canino,Hembra,Pequeño,false,FONTIBON
362950101000-CMMIF,966000101059263,Canino,Macho,Miniatura,false,FONTIBON
424950101000-CHMF,966000101059424,Canino,Hembra,Mediano,false,FONTIBON
015060101000-CMGT,966000101060510,Canino,Macho,Grande,true,FONTIBON
770360101000-CHPF,966000101063077,Canino,Hembra,Pequeño,false,FONTIBON
922360101000-CHPF,966000101063229,Canino,Hembra,Pequeño,false,FONTIBON
264360101000-CMMF,966000101063462,Canino,Macho,Mediano,false,FONTIBON
945360101000-CHGF,966000101063549,Canino,Hembra,Grande,false,FONTIBON
195360101000-CMMF,966000101063591,Canino,Macho,Mediano,false,FONTIBON
836360101000-CHPF,966000101063638,Canino,Hembra,Pequeño,false,FONTIBON
997360101000-CMMT,966000101063799,Canino,Macho,Mediano,true,FONTIBON
909360101000-CMMF,966000101063909,Canino,Macho,Mediano,false,FONTIBON
219360101000-CMPF,966000101063912,Canino,Macho,Pequeño,false,FONTIBON
099360101000-FMMF,966000101063990,Felino,Macho,Mediano,false,FONTIBON
210460101000-FMPF,966000101064012,Felino,Macho,Pequeño,false,FONTIBON
899921101000-FMMF,966000101129998,Felino,Macho,Mediano,false,FONTIBON
642531101000-CMPF,966000101135246,Canino,Macho,Pequeño,false,FONTIBON
624531101000-CMMIF,966000101135426,Canino,Macho,Miniatura,false,FONTIBON
126531101000-CMMF,966000101135621,Canino,Macho,Mediano,false,FONTIBON
776531101000-CMMIT,966000101135677,Canino,Macho,Miniatura,true,FONTIBON
558531101000-CMPF,966000101135855,Canino,Macho,Pequeño,false,FONTIBON
189531101000-FHPF,966000101135981,Felino,Hembra,Pequeño,false,FONTIBON
510631101000-CMMIF,966000101136015,Canino,Macho,Miniatura,false,FONTIBON
323731101000-CHMT,966000101137323,Canino,Hembra,Mediano,true,FONTIBON
404731101000-CHPF,966000101137404,Canino,Hembra,Pequeño,false,FONTIBON
936731101000-CHMT,966000101137639,Canino,Hembra,Mediano,true,FONTIBON
466731101000-FMPF,966000101137664,Felino,Macho,Pequeño,false,FONTIBON
617731101000-FMPF,966000101137716,Felino,Macho,Pequeño,false,FONTIBON
660831101000-CHMF,966000101138066,Canino,Hembra,Mediano,false,FONTIBON
921831101000-CHMF,966000101138129,Canino,Hembra,Mediano,false,FONTIBON
451831101000-FMMF,966000101138154,Felino,Macho,Mediano,false,FONTIBON
812831101000-CHMF,966000101138218,Canino,Hembra,Mediano,false,FONTIBON
622831101000-CHMT,966000101138226,Canino,Hembra,Mediano,true,FONTIBON
252831101000-CHMF,966000101138252,Canino,Hembra,Mediano,false,FONTIBON
572831101000-CHMIF,966000101138275,Canino,Hembra,Miniatura,false,FONTIBON
383831101000-CHGT,966000101138383,Canino,Hembra,Grande,true,FONTIBON
424831101000-FHPF,966000101138424,Felino,Hembra,Pequeño,false,FONTIBON
435831101000-CHMIF,966000101138534,Canino,Hembra,Miniatura,false,FONTIBON
085831101000-CMMGF,966000101138580,Canino,Macho,MuyGrande,false,FONTIBON
746831101000-CMPF,966000101138647,Canino,Macho,Pequeño,false,FONTIBON
187831101000-CHMF,966000101138781,Canino,Hembra,Mediano,false,FONTIBON
797831101000-FHGF,966000101138797,Felino,Hembra,Grande,false,FONTIBON
808831101000-CHMF,966000101138808,Canino,Hembra,Mediano,false,FONTIBON
118831101000-FMPF,966000101138811,Felino,Macho,Pequeño,false,FONTIBON
258831101000-CHGT,966000101138852,Canino,Hembra,Grande,true,FONTIBON
409831101000-FMMF,966000101138904,Felino,Macho,Mediano,false,FONTIBON
709831101000-FHPF,966000101138907,Felino,Hembra,Pequeño,false,FONTIBON
873931101000-CMMF,966000101139378,Canino,Macho,Mediano,false,FONTIBON
064931101000-CHMF,966000101139460,Canino,Hembra,Mediano,false,FONTIBON
535931101000-FMPF,966000101139535,Felino,Macho,Pequeño,false,FONTIBON
735931101000-FHPF,966000101139537,Felino,Hembra,Pequeño,false,FONTIBON
935931101000-FMMF,966000101139539,Felino,Macho,Mediano,false,FONTIBON
455931101000-CMMF,966000101139554,Canino,Macho,Mediano,false,FONTIBON
655931101000-CMPF,966000101139556,Canino,Macho,Pequeño,false,FONTIBON
747931101000-CHMF,966000101139747,Canino,Hembra,Mediano,false,FONTIBON
767931101000-CHMF,966000101139767,Canino,Hembra,Mediano,false,FONTIBON
808931101000-CMMF,966000101139808,Canino,Macho,Mediano,false,FONTIBON
998931101000-CMPF,966000101139899,Canino,Macho,Pequeño,false,FONTIBON
361171101000-CHMF,966000101171163,Canino,Hembra,Mediano,false,FONTIBON
446337080101-CHMF,978101080733644,Canino,Hembra,Mediano,false,FONTIBON
757337080101-CMGF,978101080733757,Canino,Macho,Grande,false,FONTIBON
073847080101-CHMF,978101080748370,Canino,Hembra,Mediano,false,FONTIBON
493947080101-CMMF,978101080749394,Canino,Macho,Mediano,false,FONTIBON
810929080101-CHGT,978101080929018,Canino,Hembra,Grande,true,FONTIBON
068439080101-CMMIF,978101080934860,Canino,Macho,Miniatura,false,FONTIBON
819439080101-CHGF,978101080934918,Canino,Hembra,Grande,false,FONTIBON
939439080101-CMGT,978101080934939,Canino,Macho,Grande,true,FONTIBON
859439080101-CMMIF,978101080934958,Canino,Macho,Miniatura,false,FONTIBON
079439080101-CHGF,978101080934970,Canino,Hembra,Grande,false,FONTIBON
690539080101-CMMF,978101080935096,Canino,Macho,Mediano,false,FONTIBON
682539080101-CMMIF,978101080935286,Canino,Macho,Miniatura,false,FONTIBON
093539080101-FHMF,978101080935390,Felino,Hembra,Mediano,false,FONTIBON
944539080101-CMMIF,978101080935449,Canino,Macho,Miniatura,false,FONTIBON
006539080101-CMMIF,978101080935600,Canino,Macho,Miniatura,false,FONTIBON
175770180101-FMMF,978101081077571,Felino,Macho,Mediano,false,FONTIBON
727941180101-CHMF,978101081149727,Canino,Hembra,Mediano,false,FONTIBON
657941180101-CMGF,978101081149756,Canino,Macho,Grande,false,FONTIBON
479941180101-CMMIF,978101081149974,Canino,Macho,Miniatura,false,FONTIBON
920051180101-CHMF,978101081150029,Canino,Hembra,Mediano,false,FONTIBON
580051180101-CMPF,978101081150085,Canino,Macho,Pequeño,false,FONTIBON
701051180101-CHMF,978101081150107,Canino,Hembra,Mediano,false,FONTIBON
261051180101-CMMIF,978101081150162,Canino,Macho,Miniatura,false,FONTIBON
003051180101-CHMF,978101081150300,Canino,Hembra,Mediano,false,FONTIBON
903051180101-CHGF,978101081150309,Canino,Hembra,Grande,false,FONTIBON
543051180101-CMMIF,978101081150345,Canino,Macho,Miniatura,false,FONTIBON
453051180101-FMMF,978101081150354,Felino,Macho,Mediano,false,FONTIBON
863051180101-FMMF,978101081150368,Felino,Macho,Mediano,false,FONTIBON
573051180101-CMMIF,978101081150375,Canino,Macho,Miniatura,false,FONTIBON
805051180101-CHPF,978101081150508,Canino,Hembra,Pequeño,false,FONTIBON
325051180101-CHPF,978101081150523,Canino,Hembra,Pequeño,false,FONTIBON
845051180101-CMGF,978101081150548,Canino,Macho,Grande,false,FONTIBON
799151180101-CMPF,978101081151997,Canino,Macho,Pequeño,false,FONTIBON
464251180101-FMGF,978101081152464,Felino,Macho,Grande,false,FONTIBON
169251180101-CMMIF,978101081152961,Canino,Macho,Miniatura,false,FONTIBON
123451180101-CMMIF,978101081154321,Canino,Macho,Miniatura,false,FONTIBON
337451180101-FMMIF,978101081154733,Felino,Macho,Miniatura,false,FONTIBON
278451180101-FHMIF,978101081154872,Felino,Hembra,Miniatura,false,FONTIBON
878451180101-CMMIF,978101081154878,Canino,Macho,Miniatura,false,FONTIBON
009451180101-CMPF,978101081154900,Canino,Macho,Pequeño,false,FONTIBON
856551180101-CMPF,978101081155658,Canino,Macho,Pequeño,false,FONTIBON
766551180101-FHPF,978101081155667,Felino,Hembra,Pequeño,false,FONTIBON
349091180101-CHMF,978101081190943,Canino,Hembra,Mediano,false,FONTIBON
624291180101-CHGF,978101081192426,Canino,Hembra,Grande,false,FONTIBON
730822180101-CMMIF,978101081228037,Canino,Macho,Miniatura,false,FONTIBON
123822180101-FMPF,978101081228321,Felino,Macho,Pequeño,false,FONTIBON
335822180101-CMMIF,978101081228533,Canino,Macho,Miniatura,false,FONTIBON
548822180101-FMMIF,978101081228845,Felino,Macho,Miniatura,false,FONTIBON
319822180101-CMPF,978101081228913,Canino,Macho,Pequeño,false,FONTIBON
357442180101-CHGF,978101081244753,Canino,Hembra,Grande,false,FONTIBON
857442180101-FHPF,978101081244758,Felino,Hembra,Pequeño,false,FONTIBON
287442180101-CHPF,978101081244782,Canino,Hembra,Pequeño,false,FONTIBON
711797180101-CHPF,978101081797117,Canino,Hembra,Pequeño,false,FONTIBON
548997180101-FMGF,978101081799845,Felino,Macho,Grande,false,FONTIBON
569619180101-CHPF,978101081916965,Canino,Hembra,Pequeño,false,FONTIBON
999619180101-CHPF,978101081916999,Canino,Hembra,Pequeño,false,FONTIBON
070719180101-CMMT,978101081917070,Canino,Macho,Mediano,true,FONTIBON
632719180101-FMPF,978101081917236,Felino,Macho,Pequeño,false,FONTIBON
042719180101-CMMF,978101081917240,Canino,Macho,Mediano,false,FONTIBON
282719180101-CHGT,978101081917282,Canino,Hembra,Grande,true,FONTIBON
063719180101-CMMIF,978101081917360,Canino,Macho,Miniatura,false,FONTIBON
344719180101-CMGF,978101081917443,Canino,Macho,Grande,false,FONTIBON
985719180101-CMPF,978101081917589,Canino,Macho,Pequeño,false,FONTIBON
695719180101-CMMF,978101081917596,Canino,Macho,Mediano,false,FONTIBON
546719180101-CHPF,978101081917645,Canino,Hembra,Pequeño,false,FONTIBON
876719180101-FMMF,978101081917678,Felino,Macho,Mediano,false,FONTIBON
757719180101-CHPF,978101081917757,Canino,Hembra,Pequeño,false,FONTIBON
967719180101-CHPF,978101081917769,Canino,Hembra,Pequeño,false,FONTIBON
287719180101-CMPF,978101081917782,Canino,Macho,Pequeño,false,FONTIBON
697719180101-CMPF,978101081917796,Canino,Macho,Pequeño,false,FONTIBON
918719180101-CHMIF,978101081917819,Canino,Hembra,Miniatura,false,FONTIBON
188719180101-CHMT,978101081917881,Canino,Hembra,Mediano,true,FONTIBON
102819180101-CMMF,978101081918201,Canino,Macho,Mediano,false,FONTIBON
322819180101-CMMF,978101081918223,Canino,Macho,Mediano,false,FONTIBON
793819180101-CMGF,978101081918397,Canino,Macho,Grande,false,FONTIBON
205819180101-CHMF,978101081918502,Canino,Hembra,Mediano,false,FONTIBON
245819180101-CMGF,978101081918542,Canino,Macho,Grande,false,FONTIBON
665819180101-FHPF,978101081918566,Felino,Hembra,Pequeño,false,FONTIBON
906819180101-CMMF,978101081918609,Canino,Macho,Mediano,false,FONTIBON
546819180101-CMPF,978101081918645,Canino,Macho,Pequeño,false,FONTIBON
187819180101-CMPF,978101081918781,Canino,Macho,Pequeño,false,FONTIBON
387819180101-CMPF,978101081918783,Canino,Macho,Pequeño,false,FONTIBON
554919180101-CMPF,978101081919455,Canino,Macho,Pequeño,false,FONTIBON
510029180101-CMMF,978101081920015,Canino,Macho,Mediano,false,FONTIBON
780029180101-CHMT,978101081920087,Canino,Hembra,Mediano,true,FONTIBON
301029180101-CMMIF,978101081920103,Canino,Macho,Miniatura,false,FONTIBON
211029180101-CMGF,978101081920112,Canino,Macho,Grande,false,FONTIBON
641029180101-CHMIF,978101081920146,Canino,Hembra,Miniatura,false,FONTIBON
012029180101-CHPF,978101081920210,Canino,Hembra,Pequeño,false,FONTIBON
912029180101-CMMIF,978101081920219,Canino,Macho,Miniatura,false,FONTIBON
372029180101-CHGF,978101081920273,Canino,Hembra,Grande,false,FONTIBON
103029180101-CHGF,978101081920301,Canino,Hembra,Grande,false,FONTIBON
303029180101-CMPF,978101081920303,Canino,Macho,Pequeño,false,FONTIBON
523029180101-FHPF,978101081920325,Felino,Hembra,Pequeño,false,FONTIBON
333029180101-CMPF,978101081920333,Canino,Macho,Pequeño,false,FONTIBON
063029180101-CHGF,978101081920360,Canino,Hembra,Grande,false,FONTIBON
904029180101-CMGT,978101081920409,Canino,Macho,Grande,true,FONTIBON
634029180101-CHPF,978101081920436,Canino,Hembra,Pequeño,false,FONTIBON
605029180101-CMGT,978101081920506,Canino,Macho,Grande,true,FONTIBON
435029180101-CMGF,978101081920534,Canino,Macho,Grande,false,FONTIBON
255029180101-CMGF,978101081920552,Canino,Macho,Grande,false,FONTIBON
546029180101-CHMIF,978101081920645,Canino,Hembra,Miniatura,false,FONTIBON
066029180101-CHMF,978101081920660,Canino,Hembra,Mediano,false,FONTIBON
587029180101-CMMF,978101081920785,Canino,Macho,Mediano,false,FONTIBON
097029180101-FHPF,978101081920790,Felino,Hembra,Pequeño,false,FONTIBON
997029180101-CMMF,978101081920799,Canino,Macho,Mediano,false,FONTIBON
468029180101-CHMF,978101081920864,Canino,Hembra,Mediano,false,FONTIBON
568029180101-CMMIF,978101081920865,Canino,Macho,Miniatura,false,FONTIBON
098029180101-CMGF,978101081920890,Canino,Macho,Grande,false,FONTIBON
729029180101-CHPF,978101081920927,Canino,Hembra,Pequeño,false,FONTIBON
039029180101-CMGF,978101081920930,Canino,Macho,Grande,false,FONTIBON
539029180101-CMMF,978101081920935,Canino,Macho,Mediano,false,FONTIBON
959029180101-CHMIF,978101081920959,Canino,Hembra,Miniatura,false,FONTIBON
646129180101-CMMF,978101081921646,Canino,Macho,Mediano,false,FONTIBON
669129180101-CMGF,978101081921966,Canino,Macho,Grande,false,FONTIBON
342229180101-CMPF,978101081922243,Canino,Macho,Pequeño,false,FONTIBON
743229180101-CHPF,978101081922347,Canino,Hembra,Pequeño,false,FONTIBON
973229180101-CHPF,978101081922379,Canino,Hembra,Pequeño,false,FONTIBON
993229180101-CMPF,978101081922399,Canino,Macho,Pequeño,false,FONTIBON
754229180101-FMGF,978101081922457,Felino,Macho,Grande,false,FONTIBON
805229180101-CMMF,978101081922508,Canino,Macho,Mediano,false,FONTIBON
057229180101-CMPF,978101081922750,Canino,Macho,Pequeño,false,FONTIBON
438229180101-CMPF,978101081922834,Canino,Macho,Pequeño,false,FONTIBON
559229180101-CHMF,978101081922955,Canino,Hembra,Mediano,false,FONTIBON
099329180101-CHGF,978101081923990,Canino,Hembra,Grande,false,FONTIBON
110429180101-CMMF,978101081924011,Canino,Macho,Mediano,false,FONTIBON
220429180101-CHGF,978101081924022,Canino,Hembra,Grande,false,FONTIBON
450429180101-CMGF,978101081924054,Canino,Macho,Grande,false,FONTIBON
260429180101-CMMF,978101081924062,Canino,Macho,Mediano,false,FONTIBON
380429180101-CHMF,978101081924083,Canino,Hembra,Mediano,false,FONTIBON
711429180101-CHMF,978101081924117,Canino,Hembra,Mediano,false,FONTIBON
021429180101-CHMIF,978101081924120,Canino,Hembra,Miniatura,false,FONTIBON
521429180101-CHMF,978101081924125,Canino,Hembra,Mediano,false,FONTIBON
951429180101-CHMF,978101081924159,Canino,Hembra,Mediano,false,FONTIBON
991429180101-CMMF,978101081924199,Canino,Macho,Mediano,false,FONTIBON
402429180101-CHMF,978101081924204,Canino,Hembra,Mediano,false,FONTIBON
232429180101-CHPF,978101081924232,Canino,Hembra,Pequeño,false,FONTIBON
092429180101-FHPF,978101081924290,Felino,Hembra,Pequeño,false,FONTIBON
983429180101-CHMF,978101081924389,Canino,Hembra,Mediano,false,FONTIBON
634429180101-CMMIF,978101081924436,Canino,Macho,Miniatura,false,FONTIBON
664429180101-CHPF,978101081924466,Canino,Hembra,Pequeño,false,FONTIBON
284429180101-CMMF,978101081924482,Canino,Macho,Mediano,false,FONTIBON
335429180101-CHMF,978101081924533,Canino,Hembra,Mediano,false,FONTIBON
407429180101-CMMIT,978101081924704,Canino,Macho,Miniatura,true,FONTIBON
567429180101-CHMF,978101081924765,Canino,Hembra,Mediano,false,FONTIBON
177429180101-CHPF,978101081924771,Canino,Hembra,Pequeño,false,FONTIBON
118429180101-FHGF,978101081924811,Felino,Hembra,Grande,false,FONTIBON
519429180101-FHPF,978101081924915,Felino,Hembra,Pequeño,false,FONTIBON
619429180101-CMPF,978101081924916,Canino,Macho,Pequeño,false,FONTIBON
329429180101-CMGF,978101081924923,Canino,Macho,Grande,false,FONTIBON
642529180101-CMMIF,978101081925246,Canino,Macho,Miniatura,false,FONTIBON
330629180101-CMMF,978101081926033,Canino,Macho,Mediano,false,FONTIBON
840629180101-CHMF,978101081926048,Canino,Hembra,Mediano,false,FONTIBON
950629180101-CHMF,978101081926059,Canino,Hembra,Mediano,false,FONTIBON
301629180101-CHMF,978101081926103,Canino,Hembra,Mediano,false,FONTIBON
121629180101-CMPF,978101081926121,Canino,Macho,Pequeño,false,FONTIBON
771629180101-FMMF,978101081926177,Felino,Macho,Mediano,false,FONTIBON
043629180101-CHPF,978101081926340,Canino,Hembra,Pequeño,false,FONTIBON
493629180101-CMPF,978101081926394,Canino,Macho,Pequeño,false,FONTIBON
014629180101-CHGF,978101081926410,Canino,Hembra,Grande,false,FONTIBON
214629180101-CHMF,978101081926412,Canino,Hembra,Mediano,false,FONTIBON
224629180101-CMPF,978101081926422,Canino,Macho,Pequeño,false,FONTIBON
005629180101-CMMIF,978101081926500,Canino,Macho,Miniatura,false,FONTIBON
205629180101-CHGF,978101081926502,Canino,Hembra,Grande,false,FONTIBON
825629180101-FHPF,978101081926528,Felino,Hembra,Pequeño,false,FONTIBON
745629180101-CMMIF,978101081926547,Canino,Macho,Miniatura,false,FONTIBON
685629180101-CHMF,978101081926586,Canino,Hembra,Mediano,false,FONTIBON
166629180101-CHMF,978101081926661,Canino,Hembra,Mediano,false,FONTIBON
376629180101-CMPF,978101081926673,Canino,Macho,Pequeño,false,FONTIBON
317629180101-CHPF,978101081926713,Canino,Hembra,Pequeño,false,FONTIBON
277629180101-CHMF,978101081926772,Canino,Hembra,Mediano,false,FONTIBON
008629180101-CHMF,978101081926800,Canino,Hembra,Mediano,false,FONTIBON
708629180101-CMPF,978101081926807,Canino,Macho,Pequeño,false,FONTIBON
928629180101-CMMF,978101081926829,Canino,Macho,Mediano,false,FONTIBON
748629180101-CMGF,978101081926847,Canino,Macho,Grande,false,FONTIBON
219629180101-CMGF,978101081926912,Canino,Macho,Grande,false,FONTIBON
629629180101-CHMF,978101081926926,Canino,Hembra,Mediano,false,FONTIBON
210729180101-CHMT,978101081927012,Canino,Hembra,Mediano,true,FONTIBON
950729180101-CMPF,978101081927059,Canino,Macho,Pequeño,false,FONTIBON
470729180101-FMMF,978101081927074,Felino,Macho,Mediano,false,FONTIBON
770729180101-CHMF,978101081927077,Canino,Hembra,Mediano,false,FONTIBON
280729180101-FHPF,978101081927082,Felino,Hembra,Pequeño,false,FONTIBON
491729180101-CHPF,978101081927194,Canino,Hembra,Pequeño,false,FONTIBON
252729180101-CHGF,978101081927252,Canino,Hembra,Grande,false,FONTIBON
933729180101-CMGF,978101081927339,Canino,Macho,Grande,false,FONTIBON
004729180101-CMGF,978101081927400,Canino,Macho,Grande,false,FONTIBON
444729180101-CMGT,978101081927444,Canino,Macho,Grande,true,FONTIBON
174729180101-CHMF,978101081927471,Canino,Hembra,Mediano,false,FONTIBON
274729180101-CHMIF,978101081927472,Canino,Hembra,Miniatura,false,FONTIBON
984729180101-CMGF,978101081927489,Canino,Macho,Grande,false,FONTIBON
035729180101-CMMF,978101081927530,Canino,Macho,Mediano,false,FONTIBON
176729180101-CHMF,978101081927671,Canino,Hembra,Mediano,false,FONTIBON
144104200001-CHMF,981100002401441,Canino,Hembra,Mediano,false,FONTIBON
330988000100-CMPF,991001000889033,Canino,Macho,Pequeño,false,FONTIBON
170531100100-CMMGF,991001001135071,Canino,Macho,MuyGrande,false,FONTIBON
301531100100-CHMIF,991001001135103,Canino,Hembra,Miniatura,false,FONTIBON
451531100100-CMMF,991001001135154,Canino,Macho,Mediano,false,FONTIBON
091531100100-CMMIF,991001001135190,Canino,Macho,Miniatura,false,FONTIBON
