id,microchip,species,sex,size,potentDangerous,neighborhood
9489950-CMGF,900250000599849,CANINO,MACHO,GRANDE,false,USME
9490101-FMGF,966000101010949,FELINO,MACHO,GRANDE,false,ENGATIVA
9492021-CHGT,941000021202949,CANINO,HEMBRA,GRANDE,true,TUNJUELITO
9492840-CHMF,900250000482949,CANINO,HEMBRA,MEDIANO,false,BOSA
9492901-CMGT,966000101092949,CANINO,MACHO,GRANDE,true,SUBA
9493001-CMMT,966000101003949,CANINO,MACHO,MEDIANO,true,SAN CRISTOBAL
9494291-CMMT,978101081924949,CANINO,MACHO,MEDIANO,true,SUBA
9495920-CMMIF,900113000295949,CANINO,MACHO,MINIATURA,false,KENNEDY
9497291-CMPF,978101081927949,CANINO,MACHO,PEQUEÑO,false,USME
9497501-CMGF,966000101057949,CANINO,MACHO,GRANDE,false,TUNJUELITO
9498291-CHMF,978101081928949,CANINO,HEMBRA,MEDIANO,false,C. BOLIVAR
9498311-CHPF,966000101138949,CANINO,HEMBRA,PEQUEÑO,false,KENNEDY
9498880-CHMF,991001000888949,CANINO,HEMBRA,MEDIANO,false,TEUSAQUILLO
9499950-FMPF,900250000599949,FELINO,MACHO,PEQUEÑO,false,USME
9500291-FMMF,978101081920059,FELINO,MACHO,MEDIANO,false,ENGATIVA
9501081-FHPF,978101081801059,FELINO,HEMBRA,PEQUEÑO,false,USME
9501731-CMMIF,941000021371059,CANINO,MACHO,MINIATURA,false,SAN CRISTOBAL
9502001-CMGT,966000101002059,CANINO,MACHO,GRANDE,true,KENNEDY
9502511-FMGF,978101081152059,FELINO,MACHO,GRANDE,false,TEUSAQUILLO
9503021-FHPF,941000021203059,FELINO,HEMBRA,PEQUEÑO,false,KENNEDY
9503291-FMGF,978101081923059,FELINO,MACHO,GRANDE,false,C. BOLIVAR
9504291-CMPF,978101081924059,CANINO,MACHO,PEQUEÑO,false,R. URIBE
9506291-CHMF,978101081926059,CANINO,HEMBRA,MEDIANO,false,FONTIBON
9507191-FHPF,978101081917059,FELINO,HEMBRA,PEQUEÑO,false,R. URIBE
9507291-CMPF,978101081927059,CANINO,MACHO,PEQUEÑO,false,FONTIBON
9507901-CMMF,966000101097059,CANINO,MACHO,MEDIANO,false,KENNEDY
9507950-CMMIF,900250000597059,CANINO,MACHO,MINIATURA,false,C. BOLIVAR
9508291-FHPF,978101081928059,FELINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
9508311-CHGF,966000101138059,CANINO,HEMBRA,GRANDE,false,B. UNIDOS
9509880-FMMF,991001000889059,FELINO,MACHO,MEDIANO,false,SUBA
9510291-FMMF,978101081920159,FELINO,MACHO,MEDIANO,false,C. BOLIVAR
9511731-CHMIF,941000021371159,CANINO,HEMBRA,MINIATURA,false,FONTIBON
9511840-CMMIF,900250000481159,CANINO,MACHO,MINIATURA,false,SUBA
9512291-CMPF,978101081922159,CANINO,MACHO,PEQUEÑO,false,CHAPINERO
9512840-CMGF,900250000482159,CANINO,MACHO,GRANDE,false,BOSA
9513021-FHMF,941000021203159,FELINO,HEMBRA,MEDIANO,false,B. UNIDOS
9513291-FHMF,978101081923159,FELINO,HEMBRA,MEDIANO,false,C. BOLIVAR
9513311-FMGF,966000101133159,FELINO,MACHO,GRANDE,false,SAN CRISTOBAL
9513840-FHPF,900250000483159,FELINO,HEMBRA,PEQUEÑO,false,KENNEDY
9514291-CHMF,978101081924159,CANINO,HEMBRA,MEDIANO,false,FONTIBON
9515311-CMGF,991001001135159,CANINO,MACHO,GRANDE,false,LA CANDELARIA
9517291-FMPF,978101081927159,FELINO,MACHO,PEQUEÑO,false,P. ARANDA
9517501-CMPF,966000101057159,CANINO,MACHO,PEQUEÑO,false,SAN CRISTOBAL
9517950-CHGF,900250000597159,CANINO,HEMBRA,GRANDE,false,C. BOLIVAR
9518605-CMMF,941000015068159,CANINO,MACHO,MEDIANO,false,ENGATIVA
9518950-CMGF,900250000598159,CANINO,MACHO,GRANDE,false,B. UNIDOS
9519211-CHMF,966000101129159,CANINO,HEMBRA,MEDIANO,false,SAN CRISTOBAL
9519971-CMGF,978101081799159,CANINO,MACHO,GRANDE,false,ENGATIVA
9522001-CHPT,966000101002259,CANINO,HEMBRA,PEQUEÑO,true,ENGATIVA
9522101-CHMF,966000101012259,CANINO,HEMBRA,MEDIANO,false,C. BOLIVAR
9523021-CHPF,941000021203259,CANINO,HEMBRA,PEQUEÑO,false,KENNEDY
9524291-FMMF,978101081924259,FELINO,MACHO,MEDIANO,false,KENNEDY
9525311-CMPF,991001001135259,CANINO,MACHO,PEQUEÑO,false,FONTIBON
9526001-CMGT,966000101006259,CANINO,MACHO,GRANDE,true,SAN CRISTOBAL
9527191-CHPF,978101081917259,CANINO,HEMBRA,PEQUEÑO,false,SUBA
9527950-CHMF,900250000597259,CANINO,HEMBRA,MEDIANO,false,FONTIBON
9528291-FHPF,978101081928259,FELINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
9528311-CHGF,966000101138259,CANINO,HEMBRA,GRANDE,false,BOSA
9528950-FHPF,900250000598259,FELINO,HEMBRA,PEQUEÑO,false,KENNEDY
9530291-CHPF,978101081920359,CANINO,HEMBRA,PEQUEÑO,false,SUBA
9532840-CMMF,900250000482359,CANINO,MACHO,MEDIANO,false,BOSA
9533021-FMMF,941000021203359,FELINO,MACHO,MEDIANO,false,ENGATIVA
9534291-CHPF,978101081924359,CANINO,HEMBRA,PEQUEÑO,false,KENNEDY
9535311-CMMIF,991001001135359,CANINO,MACHO,MINIATURA,false,CHAPINERO
9536291-FHPF,978101081926359,FELINO,HEMBRA,PEQUEÑO,false,KENNEDY
9536701-CHMF,978101081076359,CANINO,HEMBRA,MEDIANO,false,USME
9536950-FMPF,900250000596359,FELINO,MACHO,PEQUEÑO,false,TUNJUELITO
9537291-CMGF,978101081927359,CANINO,MACHO,GRANDE,false,TUNJUELITO
9538291-CMPF,978101081928359,CANINO,MACHO,PEQUEÑO,false,R. URIBE
9538311-CHMF,966000101138359,CANINO,HEMBRA,MEDIANO,false,C. BOLIVAR
9538605-CHMF,941000015068359,CANINO,HEMBRA,MEDIANO,false,TUNJUELITO
9538611-CHPF,966000101168359,CANINO,HEMBRA,PEQUEÑO,false,BOSA
9538950-CHGF,900250000598359,CANINO,HEMBRA,GRANDE,false,C. BOLIVAR
9539651-CMGT,941000021569359,CANINO,MACHO,GRANDE,true,SUBA
9539950-CMGF,900250000599359,CANINO,MACHO,GRANDE,false,SUBA
9540291-CMMF,978101081920459,CANINO,MACHO,MEDIANO,false,P. ARANDA
9540511-FMPF,978101081150459,FELINO,MACHO,PEQUEÑO,false,ENGATIVA
9541501-FHMF,978101081051459,FELINO,HEMBRA,MEDIANO,false,ENGATIVA
9541840-CHGF,900250000481459,CANINO,HEMBRA,GRANDE,false,LOS MARTIRES
9542840-CHMF,900250000482459,CANINO,HEMBRA,MEDIANO,false,P. ARANDA
9543001-FHMF,966000101003459,FELINO,HEMBRA,MEDIANO,false,SUBA
9544291-CHPF,978101081924459,CANINO,HEMBRA,PEQUEÑO,false,KENNEDY
9545081-CMPF,978101081805459,CANINO,MACHO,PEQUEÑO,false,ENGATIVA
9545390-CMPF,978101080935459,CANINO,MACHO,PEQUEÑO,false,B. UNIDOS
9546950-CHGF,900250000596459,CANINO,HEMBRA,GRANDE,false,TUNJUELITO
9547291-CHMF,978101081927459,CANINO,HEMBRA,MEDIANO,false,C. BOLIVAR
9547950-FHGF,900250000597459,FELINO,HEMBRA,GRANDE,false,USME
9548311-CHMF,966000101138459,CANINO,HEMBRA,MEDIANO,false,C. BOLIVAR
9548950-CHPF,900250000598459,CANINO,HEMBRA,PEQUEÑO,false,ENGATIVA
9549311-FMPF,966000101139459,FELINO,MACHO,PEQUEÑO,false,C. BOLIVAR
9552840-CMMIF,900250000482559,CANINO,MACHO,MINIATURA,false,SUBA
9553021-CHGT,941000021203559,CANINO,HEMBRA,GRANDE,true,KENNEDY
9556701-CHMF,978101081076559,CANINO,HEMBRA,MEDIANO,false,SUBA
9556950-FHPF,900250000596559,FELINO,HEMBRA,PEQUEÑO,false,TUNJUELITO
9557291-FMPF,978101081927559,FELINO,MACHO,PEQUEÑO,false,C. BOLIVAR
9557311-CMMF,966000101137559,CANINO,MACHO,MEDIANO,false,BOSA
9557501-CMMIF,966000101057559,CANINO,MACHO,MINIATURA,false,C. BOLIVAR
9557701-FMMF,978101081077559,FELINO,MACHO,MEDIANO,false,USME
9558311-FMMF,966000101138559,FELINO,MACHO,MEDIANO,false,SUBA
9558950-FMPF,900250000598559,FELINO,MACHO,PEQUEÑO,false,TUNJUELITO
9560291-CHMT,978101081920659,CANINO,HEMBRA,MEDIANO,true,KENNEDY
9561990-CHGF,978101080991659,CANINO,HEMBRA,GRANDE,false,SAN CRISTOBAL
9562001-CMMIF,966000101002659,CANINO,MACHO,MINIATURA,false,B. UNIDOS
9562101-CHMF,966000101012659,CANINO,HEMBRA,MEDIANO,false,USME
9562511-CHMF,978101081152659,CANINO,HEMBRA,MEDIANO,false,ENGATIVA
9562840-CHMIF,900250000482659,CANINO,HEMBRA,MINIATURA,false,B. UNIDOS
9563021-CMGF,941000021203659,CANINO,MACHO,GRANDE,false,TUNJUELITO
9563511-CMGF,978101081153659,CANINO,MACHO,GRANDE,false,USAQUEN
9566311-CHMT,966000101136659,CANINO,HEMBRA,MEDIANO,true,SAN CRISTOBAL
9566950-CMPF,900250000596659,CANINO,MACHO,PEQUEÑO,false,KENNEDY
9567291-CHPF,948101081927659,CANINO,HEMBRA,PEQUEÑO,false,KENNEDY
9567501-FMMF,966000101057659,FELINO,MACHO,MEDIANO,false,R. URIBE
9567950-CHMIF,900250000597659,CANINO,HEMBRA,MINIATURA,false,A. NARINO
9568950-CHPF,900250000598659,CANINO,HEMBRA,PEQUEÑO,false,TUNJUELITO
9570954-CHMF,941000014590759,CANINO,HEMBRA,MEDIANO,false,TUNJUELITO
9571101-CMPF,966000101011759,CANINO,MACHO,PEQUEÑO,false,KENNEDY
9572001-CMGT,966000101002759,CANINO,MACHO,GRANDE,true,C. BOLIVAR
9572021-CMPF,941000021202759,CANINO,MACHO,PEQUEÑO,false,ENGATIVA
9572501-CMGF,978101081052759,CANINO,MACHO,GRANDE,false,P. ARANDA
9572511-FHPF,978101081152759,FELINO,HEMBRA,PEQUEÑO,false,SUBA
9572840-CHMIF,900250000482759,CANINO,HEMBRA,MINIATURA,false,SAN CRISTOBAL
9573001-CMMIF,966000101003759,CANINO,MACHO,MINIATURA,false,C. BOLIVAR
9573291-CMGF,978101081923759,CANINO,MACHO,GRANDE,false,ENGATIVA
9574291-CMGF,978101081924759,CANINO,MACHO,GRANDE,false,CHAPINERO
9574421-CMMT,978101081244759,CANINO,MACHO,MEDIANO,true,KENNEDY
9574511-CMMIF,978101081154759,CANINO,MACHO,MINIATURA,false,ENGATIVA
9575291-CHGT,978101081925759,CANINO,HEMBRA,GRANDE,true,C. BOLIVAR
9576071-CHGF,978101081706759,CANINO,HEMBRA,GRANDE,false,USME
9576291-CMPF,978101081926759,CANINO,MACHO,PEQUEÑO,false,B. UNIDOS
9576950-FHGF,900250000596759,FELINO,HEMBRA,GRANDE,false,USME
9577291-CHMF,978101081927759,CANINO,HEMBRA,MEDIANO,false,TUNJUELITO
9577431-CHMF,978101081347759,CANINO,HEMBRA,MEDIANO,false,C. BOLIVAR
9578950-CMPF,900250000598759,CANINO,MACHO,PEQUEÑO,false,USME
9580291-CHMF,978101081920859,CANINO,HEMBRA,MEDIANO,false,KENNEDY
9581401-FHPF,966000101041859,FELINO,HEMBRA,PEQUEÑO,false,KENNEDY
9581501-CHPF,978101081051859,CANINO,HEMBRA,PEQUEÑO,false,P. ARANDA
9582001-FHMF,966000101002859,FELINO,HEMBRA,MEDIANO,false,USME
9582021-FMMIF,941000021202859,FELINO,MACHO,MINIATURA,false,BOSA
9583001-FHPF,966000101003859,FELINO,HEMBRA,PEQUEÑO,false,SUBA
9584291-CMPF,978101081924859,CANINO,MACHO,PEQUEÑO,false,TEUSAQUILLO
9584421-CHPF,978101081244859,CANINO,HEMBRA,PEQUEÑO,false,P. ARANDA
9584701-CMGF,978101081074859,CANINO,MACHO,GRANDE,false,SUBA
9586291-CHPF,978101081926859,CANINO,HEMBRA,PEQUEÑO,false,ENGATIVA
9586950-CHPF,900250000596859,CANINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
9587501-CHMF,966000101057859,CANINO,HEMBRA,MEDIANO,false,USME
9587950-CHGF,900250000597859,CANINO,HEMBRA,GRANDE,false,C. BOLIVAR
9588291-FMGF,978101081928859,FELINO,MACHO,GRANDE,false,C. BOLIVAR
9588311-CMMT,966000101138859,CANINO,MACHO,MEDIANO,true,C. BOLIVAR
9589311-CHMF,966000101139859,CANINO,HEMBRA,MEDIANO,false,USAQUEN
9590101-CMMF,966000101010959,CANINO,MACHO,MEDIANO,false,ENGATIVA
9590291-CHMIF,978101081920959,CANINO,HEMBRA,MINIATURA,false,FONTIBON
9590731-CHPF,941000021370959,CANINO,HEMBRA,PEQUEÑO,false,SUBA
9591101-CMPF,966000101011959,CANINO,MACHO,PEQUEÑO,false,KENNEDY
9591501-CMMF,978101081051959,CANINO,MACHO,MEDIANO,false,KENNEDY
9592001-FMPF,966000101002959,FELINO,MACHO,PEQUEÑO,false,BOSA
9592021-CMMF,941000021202959,CANINO,MACHO,MEDIANO,false,ENGATIVA
9593001-CHPF,966000101003959,CANINO,HEMBRA,PEQUEÑO,false,USME
9594421-CMPF,978101081244959,CANINO,MACHO,PEQUEÑO,false,KENNEDY
9596291-CMMF,978101081926959,CANINO,MACHO,MEDIANO,false,USME
9597291-CMMF,978101081927959,CANINO,MACHO,MEDIANO,false,SUBA
9597950-FHMIF,900250000597959,FELINO,HEMBRA,MINIATURA,false,C. BOLIVAR
9598111-CHGF,966000101118959,CANINO,HEMBRA,GRANDE,false,MUNICIPIOS ALEDAÑOS BOGOTA D.C.
9599411-CHMF,978101081149959,CANINO,HEMBRA,MEDIANO,false,SUBA
9601731-CHMIT,941000021371069,CANINO,HEMBRA,MINIATURA,true,KENNEDY
9602291-CHPF,978101081922069,CANINO,HEMBRA,PEQUEÑO,false,ENGATIVA
9603021-CHMIF,941000021203069,CANINO,HEMBRA,MINIATURA,false,BOSA
9603311-CHGF,966000101133069,CANINO,HEMBRA,GRANDE,false,SAN CRISTOBAL
9603601-CMGF,966000101063069,CANINO,MACHO,GRANDE,false,SUBA
9603801-CHGF,978101081083069,CANINO,HEMBRA,GRANDE,false,USME
9605291-CMMF,978101081925069,CANINO,MACHO,MEDIANO,false,USME
9605311-CHMF,991001001135069,CANINO,HEMBRA,MEDIANO,false,TEUSAQUILLO
9606001-CMMF,966000101006069,CANINO,MACHO,MEDIANO,false,SAN CRISTOBAL
9607191-CHPF,978101081917069,CANINO,HEMBRA,PEQUEÑO,false,USAQUEN
9607291-CMPF,978101081927069,CANINO,MACHO,PEQUEÑO,false,C. BOLIVAR
9607950-CMMF,900250000597069,CANINO,MACHO,MEDIANO,false,C. BOLIVAR
9610291-CMMIF,978101081920169,CANINO,MACHO,MINIATURA,false,KENNEDY
9611081-CHMF,978101081801169,CANINO,HEMBRA,MEDIANO,false,C. BOLIVAR
9611731-CHMF,941000021371169,CANINO,HEMBRA,MEDIANO,false,ENGATIVA
9612001-FMMF,966000101002169,FELINO,MACHO,MEDIANO,false,B. UNIDOS
9612840-CMGF,900250000482169,CANINO,MACHO,GRANDE,false,BOSA
9613930-CHMF,941000000393169,CANINO,HEMBRA,MEDIANO,false,KENNEDY
9614291-CHMF,978101081924169,CANINO,HEMBRA,MEDIANO,false,MUNICIPIOS ALEDAÑOS BOGOTA D.C.
9615511-CMMIF,978101081155169,CANINO,MACHO,MINIATURA,false,B. UNIDOS
9615930-CMMF,941000000395169,CANINO,MACHO,MEDIANO,false,USAQUEN
9616291-CHPF,978101081926169,CANINO,HEMBRA,PEQUEÑO,false,TEUSAQUILLO
9616950-CMPF,900250000596169,CANINO,MACHO,PEQUEÑO,false,USAQUEN
9617191-CMMGT,978101081917169,CANINO,MACHO,MUY GRANDE,true,SUBA
9617291-FMPF,978101081927169,FELINO,MACHO,PEQUEÑO,false,R. URIBE
9617431-FMGF,978101081347169,FELINO,MACHO,GRANDE,false,C. BOLIVAR
9617501-CMMF,966000101057169,CANINO,MACHO,MEDIANO,false,C. BOLIVAR
9618291-CHMF,978101081928169,CANINO,HEMBRA,MEDIANO,false,C. BOLIVAR
9618950-CMMF,900250000598169,CANINO,MACHO,MEDIANO,false,USME
9620081-FHPF,978101081800269,FELINO,HEMBRA,PEQUEÑO,false,ENGATIVA
9620101-CMMIF,966000101010269,CANINO,MACHO,MINIATURA,false,C. BOLIVAR
9620511-CMGF,978101081150269,CANINO,MACHO,GRANDE,false,R. URIBE
9622001-FHPF,966000101002269,FELINO,HEMBRA,PEQUEÑO,false,SAN CRISTOBAL
9622291-CHGF,978101081922269,CANINO,HEMBRA,GRANDE,false,P. ARANDA
9622840-CHPF,900250000482269,CANINO,HEMBRA,PEQUEÑO,false,TUNJUELITO
9623001-CHMF,966000101003269,CANINO,HEMBRA,MEDIANO,false,SAN CRISTOBAL
9623021-FHMF,941000021203269,FELINO,HEMBRA,MEDIANO,false,USAQUEN
9623291-CHPF,978101081923269,CANINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
9624291-CMMF,978101081924269,CANINO,MACHO,MEDIANO,false,BOSA
9624421-CMPF,978101081244269,CANINO,MACHO,PEQUEÑO,false,ENGATIVA
9625311-CMPF,991001001135269,CANINO,MACHO,PEQUEÑO,false,KENNEDY
9626291-CMMT,978101081926269,CANINO,MACHO,MEDIANO,true,BOSA
9626950-FMGF,900250000596269,FELINO,MACHO,GRANDE,false,USME
9627291-CMGF,978101081927269,CANINO,MACHO,GRANDE,false,C. BOLIVAR
9627901-CHPF,966000101097269,CANINO,HEMBRA,PEQUEÑO,false,KENNEDY
9628291-CHPF,978101081928269,CANINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
9628950-CHPF,900250000598269,CANINO,HEMBRA,PEQUEÑO,false,SUBA
9629311-CMMIF,966000101139269,CANINO,MACHO,MINIATURA,false,C. BOLIVAR
9630291-CMMF,978101081920369,CANINO,MACHO,MEDIANO,false,ENGATIVA
9630511-CMMIF,978101081150369,CANINO,MACHO,MINIATURA,false,KENNEDY
9631081-CMGF,978101081801369,CANINO,MACHO,GRANDE,false,C. BOLIVAR
9632840-FMPF,900250000482369,FELINO,MACHO,PEQUEÑO,false,KENNEDY
9633321-CMMF,991001001233369,CANINO,MACHO,MEDIANO,false,A. NARINO
9633601-FMPF,966000101063369,FELINO,MACHO,PEQUEÑO,false,KENNEDY
9633801-CMGT,978101081083369,CANINO,MACHO,GRANDE,true,SUBA
9635311-CHMF,991001001135369,CANINO,HEMBRA,MEDIANO,false,A. NARINO
9635311-CMPF,966000101135369,CANINO,MACHO,PEQUEÑO,false,USME
9636701-FHMF,978101081076369,FELINO,HEMBRA,MEDIANO,false,USME
9636950-CHPT,900250000596369,CANINO,HEMBRA,PEQUEÑO,true,C. BOLIVAR
9637191-CMPF,978101081917369,CANINO,MACHO,PEQUEÑO,false,KENNEDY
9637291-FMMF,978101081927369,FELINO,MACHO,MEDIANO,false,C. BOLIVAR
9637501-CMPF,966000101057369,CANINO,MACHO,PEQUEÑO,false,BOSA
9638291-CMPF,978101081928369,CANINO,MACHO,PEQUEÑO,false,C. BOLIVAR
9640291-FMPF,978101081920469,FELINO,MACHO,PEQUEÑO,false,SANTA FE
9642501-CMGF,978101081052469,CANINO,MACHO,GRANDE,false,BOSA
9642840-CHGF,900250000482469,CANINO,HEMBRA,GRANDE,false,SANTA FE
9643021-CHPF,941000021203469,CANINO,HEMBRA,PEQUEÑO,false,USME
9647034-CMMF,941000014307469,CANINO,MACHO,MEDIANO,false,SAN CRISTOBAL
9647291-FMMIF,978101081927469,FELINO,MACHO,MINIATURA,false,USME
9647971-CHPF,978101081797469,CANINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
9648291-CMMIF,978101081928469,CANINO,MACHO,MINIATURA,false,C. BOLIVAR
9648311-FMMF,966000101138469,FELINO,MACHO,MEDIANO,false,BOSA
9648611-CMF,966000101168469,CANINO,MACHO,GIGANTE,false,BOSA
9648950-CMMIF,900250000598469,CANINO,MACHO,MINIATURA,false,TUNJUELITO
9650101-CMMIF,966000101010569,CANINO,MACHO,MINIATURA,false,C. BOLIVAR
9650731-CMMF,941000021370569,CANINO,MACHO,MEDIANO,false,B. UNIDOS
9652001-FHPF,966000101002569,FELINO,HEMBRA,PEQUEÑO,false,BOSA
9652501-FMMF,978101081052569,FELINO,MACHO,MEDIANO,false,C. BOLIVAR
9652840-CHMF,900250000482569,CANINO,HEMBRA,MEDIANO,false,B. UNIDOS
9652901-CMGF,966000101092569,CANINO,MACHO,GRANDE,false,BOSA
9653001-CMMF,966000101003569,CANINO,MACHO,MEDIANO,false,BOSA
9653021-FMPF,941000021203569,FELINO,MACHO,PEQUEÑO,false,ENGATIVA
9654291-CHMF,978101081924569,CANINO,HEMBRA,MEDIANO,false,KENNEDY
9656291-CHGF,978101081926569,CANINO,HEMBRA,GRANDE,false,USME
9657191-CHMF,978101081917569,CANINO,HEMBRA,MEDIANO,false,SAN CRISTOBAL
9657291-CHMF,978101081927569,CANINO,HEMBRA,MEDIANO,false,KENNEDY
9657501-FHPF,966000101057569,FELINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
9657701-FHPF,978101081077569,FELINO,HEMBRA,PEQUEÑO,false,USME
9657950-CHMT,900250000597569,CANINO,HEMBRA,MEDIANO,true,FONTIBON
9658311-CHPF,966000101138569,CANINO,HEMBRA,PEQUEÑO,false,SAN CRISTOBAL
9660101-CHMF,966000101010669,CANINO,HEMBRA,MEDIANO,false,KENNEDY
9660291-CHGF,978101081920669,CANINO,HEMBRA,GRANDE,false,P. ARANDA
9661872-CMMF,941000012781669,CANINO,MACHO,MEDIANO,false,SANTA FE
9662001-FMMF,966000101002669,FELINO,MACHO,MEDIANO,false,SAN CRISTOBAL
9662101-CMMIF,966000101012669,CANINO,MACHO,MINIATURA,false,SAN CRISTOBAL
9662840-CHMIF,900250000482669,CANINO,HEMBRA,MINIATURA,false,SAN CRISTOBAL
9663021-CHGF,941000021203669,CANINO,HEMBRA,GRANDE,false,ENGATIVA
9664291-CHMF,978101081924669,CANINO,HEMBRA,MEDIANO,false,SAN CRISTOBAL
9665511-CHMT,978101081155669,CANINO,HEMBRA,MEDIANO,true,ENGATIVA
9666001-CMPF,966000101006669,CANINO,MACHO,PEQUEÑO,false,FONTIBON
9666291-CHPF,978101081926669,CANINO,HEMBRA,PEQUEÑO,false,R. URIBE
9666950-CHPF,900250000596669,CANINO,HEMBRA,PEQUEÑO,false,USME
9667291-CMMT,978101081927669,CANINO,MACHO,MEDIANO,true,KENNEDY
9667311-CMMF,966000101137669,CANINO,MACHO,MEDIANO,false,BOSA
9667701-CHPF,978101081077669,CANINO,HEMBRA,PEQUEÑO,false,USME
9667950-CMGF,900250000597669,CANINO,MACHO,GRANDE,false,USME
9668311-CMGF,966000101138669,CANINO,MACHO,GRANDE,false,SUBA
9668401-CHMF,978101081048669,CANINO,HEMBRA,MEDIANO,false,P. ARANDA
9669191-CHPF,978101081919669,CANINO,HEMBRA,PEQUEÑO,false,USAQUEN
9669501-FHGF,966000101059669,FELINO,HEMBRA,GRANDE,false,ENGATIVA
9670291-CHMF,978101081920769,CANINO,HEMBRA,MEDIANO,false,P. ARANDA
9672840-FMPF,900250000482769,FELINO,MACHO,PEQUEÑO,false,USME
9673001-CHMIF,966000101003769,CANINO,HEMBRA,MINIATURA,false,SAN CRISTOBAL
9673021-CHMF,941000021203769,CANINO,HEMBRA,MEDIANO,false,KENNEDY
9673370-CMMF,978101080733769,CANINO,MACHO,MEDIANO,false,TEUSAQUILLO
9674291-FMMF,978101081924769,FELINO,MACHO,MEDIANO,false,LA CANDELARIA
9674824-CHMF,941000014284769,CANINO,HEMBRA,MEDIANO,false,SUBA
9675311-CMPF,966000101135769,CANINO,MACHO,PEQUEÑO,false,SUBA
9675390-CMMIF,978101080935769,CANINO,MACHO,MINIATURA,false,SAN CRISTOBAL
9675421-CHGT,978101081245769,CANINO,HEMBRA,GRANDE,true,C. BOLIVAR
9676291-CMMIF,978101081926769,CANINO,MACHO,MINIATURA,false,USME
9676950-CMMF,900250000596769,CANINO,MACHO,MEDIANO,false,USAQUEN
9677191-CHPF,978101081917769,CANINO,HEMBRA,PEQUEÑO,false,FONTIBON
9677291-CMGF,978101081927769,CANINO,MACHO,GRANDE,false,SUBA
9678291-FHMF,978101081928769,FELINO,HEMBRA,MEDIANO,false,KENNEDY
9678950-FHMF,900250000598769,FELINO,HEMBRA,MEDIANO,false,TUNJUELITO
9679411-CMMIF,978101081149769,CANINO,MACHO,MINIATURA,false,USAQUEN
9679501-CMMT,966000101059769,CANINO,MACHO,MEDIANO,true,KENNEDY
9680011-CMPF,966000101100869,CANINO,MACHO,PEQUEÑO,false,BOSA
9680081-CMMF,978101081800869,CANINO,MACHO,MEDIANO,false,C. BOLIVAR
9680101-FHGF,966000101010869,FELINO,HEMBRA,GRANDE,false,KENNEDY
9680291-CMGF,978101081920869,CANINO,MACHO,GRANDE,false,KENNEDY
9681501-FHPF,978101081051869,FELINO,HEMBRA,PEQUEÑO,false,BOSA
9682480-CHGF,900250000842869,CANINO,HEMBRA,GRANDE,false,SUBA
9683291-FHPF,978101081923869,FELINO,HEMBRA,PEQUEÑO,false,ENGATIVA
9684421-CMPF,978101081244869,CANINO,MACHO,PEQUEÑO,false,ENGATIVA
9685971-CMPF,978101081795869,CANINO,MACHO,PEQUEÑO,false,USME
9686950-CHMIT,900250000596869,CANINO,HEMBRA,MINIATURA,true,A. NARINO
9687291-CHPF,978101081927869,CANINO,HEMBRA,PEQUEÑO,false,SUBA
9687431-CMPF,978101081347869,CANINO,MACHO,PEQUEÑO,false,C. BOLIVAR
9687501-FMPF,966000101057869,FELINO,MACHO,PEQUEÑO,false,USME
9688291-CMGF,978101081928869,CANINO,MACHO,GRANDE,false,ENGATIVA
9688401-CHMF,978101081048869,CANINO,HEMBRA,MEDIANO,false,BOSA
9689950-CMMIF,900250000599869,CANINO,MACHO,MINIATURA,false,USME
9690081-CHMF,978101081800969,CANINO,HEMBRA,MEDIANO,false,USME
9691501-CHMT,978101081051969,CANINO,HEMBRA,MEDIANO,true,C. BOLIVAR
9692021-CMPF,941000021202969,CANINO,MACHO,PEQUEÑO,false,USME
9692291-CMGF,978101081922969,CANINO,MACHO,GRANDE,false,ENGATIVA
9693291-FHPF,978101081923969,FELINO,HEMBRA,PEQUEÑO,false,TEUSAQUILLO
9694081-FHMF,978101081804969,FELINO,HEMBRA,MEDIANO,false,KENNEDY
9694390-CMMF,978101080934969,CANINO,MACHO,MEDIANO,false,SUBA
9695291-FMMF,978101081925969,FELINO,MACHO,MEDIANO,false,SUBA
9695311-CHMF,966000101135969,CANINO,HEMBRA,MEDIANO,false,SUBA
9695421-FMPF,978101081245969,FELINO,MACHO,PEQUEÑO,false,USME
9696291-CMPF,978101081926969,CANINO,MACHO,PEQUEÑO,false,SUBA
9697950-CMGT,900250000597969,CANINO,MACHO,GRANDE,true,SUBA
9698311-CHPF,966000101138969,CANINO,HEMBRA,PEQUEÑO,false,C. BOLIVAR
9699191-CMGT,978101081919969,CANINO,MACHO,GRANDE,true,C. BOLIVAR
9700291-CMMT,978101081920079,CANINO,MACHO,MEDIANO,true,KENNEDY
9700511-FMMIF,978101081150079,FELINO,MACHO,MINIATURA,false,KENNEDY
9703001-CHMF,966000101003079,CANINO,HEMBRA,MEDIANO,false,KENNEDY
